"文书记录id","文书类型编码(code关联字典表)","来源id","业务id","文书填报人","填报人所处的单位","创建时间","最后修改时间","最后执行修改事务人id","承办人id(需要承办人签名时，才传该字段,最多3个人)","已经签名的承认人的id","文书号","pdf附件id(关联附件表)","签字文书附件id(关联附件表)","pdf_size","其他文书附件","签章状态","0 是正常 -1 删除","文书版本","文书号","自动签名状态 0 非自动签名  1 自动签名","文书附件id(关联附件表)","记录版本","是否已上报省厅 0否 1是","签字文书已上传标志 0:否 1:是","企业id","数据导入类型，是否是本系统生成的数据 默认0 ","当事人签名证据","过过期状态期状态  0 正常 1 过期","签字文书上传时间","文书来源 L 立案  E 检查","归属年份","转办标记","转办版本号","地区编码","操作类型","uuid","分类分级","加载时间","文书类型编码(code关联字典表)","0 是正常 -1 删除","签章状态","是否已上报省厅 0否 1是","签字文书已上传标志 0:否 1:是","过过期状态期状态  0 正常 1 过期","数据导入类型，是否是本系统生成的数据 默认0 ","转办标记","地区编码"
WS320585566206478889783296,ws10003,EA320585566186187732029440,,USER320585371676026314428416,"320585060000",2022-05-11 10:22:25.000,2022-08-13 07:54:59.000,USER320585371676026314428416,"USER3205400,USER320585371676026314428416",,（苏苏太）应急现记〔2022〕221号,FILE320585599918446943145984,,1,,"0","0",0,"221","0",FILE320585566206479674118144,,"0","1","46144a85dd7711e7bbd0b083feb9258c","320500",,"0",2022-08-12 11:01:45.000,E,"2022","0","0","320500",i,ab7f7e03-1b29-11ed-8131-fa163e11a32f,"1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320500476694406221533184,ws10006,ER320500432847144605454336,ER320500432847144605454336,USER320500358291433188233216,"320582030000",2021-09-06 10:13:24.000,2021-09-06 10:14:41.000,USER3205316,"USER3205331,USER320500358291433188233216",,（苏苏张）应急复查〔2021〕916号,FILE320500476694406678712320,,1,,"1","0",0,"916","0",FILE320500476694406661935104,,"0","0",EP320500432841051225460736,"320500",,"0",,E,"2021","0","0","320500",i,d2db916f-0f33-11ec-bca6-fa163e11a32f,"1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320505394418399385489408,ws10031,LA320500383621131480862720,PD320505394416771974565888,USER320500284026434823917568,"320581530000",2021-01-22 09:17:55.000,2021-03-15 19:19:20.000,USER320500284026434823917568,"USER320500284027517067595776,USER320500284027309130780672",,（苏苏常沙）应急罚集〔2020〕272号,FILE320505394418442498740225,,1,,"0","0",0,"272","0",FILE320505394418399796531200,,"0","1",EP320500378832604838760448,"2",,"0",2021-01-22 09:18:06.000,,,"0","0","320500",u,"20cdc2e9-b305-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320585693386396026540032,ws1004018,LA320585682885064316424192,,USER320585475714756330655744,"320585480000",2023-04-27 09:10:00.000,2023-05-18 10:46:38.000,USER320585391606113004425216,"USER320585391606113004425216,USER320585475714756330655744",,（苏苏太高）应急回〔2023〕6号,FILE320585693386396496302080,,1,,"1","0",0,"6","0",FILE320585693386396483719168,,"0","0",EP3205001639666776464172775,"320500",,"0",,L,"2023","0","0","320500",i,"2a7a5b2f-e51d-11ed-bd47-fa163e11a32f","1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320500413640304118206464,ws10005,EA320500413638316479483904,EC320500413640303371620352,,"320582030000",2021-03-16 10:18:55.000,2021-07-30 17:57:30.000,USER3205316,"USER3205332,USER3205338",,（苏苏张）应急责改〔2021〕143号,FILE320500413640305108062208,,1,,"1","0",0,"143","0",FILE320500413640305087090688,,"0","0","0063b736d2fsdfe21495b1650148982","320500",,"0",,E,"2021","0","0","320500",i,"20c1ec58-b305-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS3205001039945855597023232,ws10046,LA3205001014816800224841728,,"8c068768-1257-4747-be60-205d2f04b720","320509010400",2025-12-08 16:53:35.000,2025-12-08 18:40:39.000,USER320500461928073231601664,"8c068768-1257-4747-be60-205d2f04b720,USER320500461928073231601664",,（苏苏江）应急结〔2025〕68号,FILE3205001039946522935955456,,2,,"0","0",0,"68","0",FILE3205001039946522873040896,,"0","0",EP3205001013133759068770304,"320500",,"0",,L,"2025","0","0","320500",i,"2bd2fda4-d456-11f0-9bd0-fa163e11a32f","1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320506505312404112936960,ws10034,LA320506492699749850288128,,USER3205147,"320506450000",2021-11-24 09:31:07.000,2021-12-06 17:20:24.000,USER320506411599928859561984,"USER320506411599712890654720,USER3205147",,（苏苏吴越）应急罚〔2021〕423号,FILE320506505315769173676032,,2,,"1","0",0,"423","0",FILE320506505315769098178560,,"0","0",EP320506490528624412200960,"320500",,"0",,L,"2021","0","0","320500",i,e613faab-4d47-11ec-83db-fa163e11a32f,"1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320500867425735604703232,ws10016,EA320500867411667250581504,,USER320500637969450334687232,"320582030000",2024-08-19 15:20:13.000,2024-08-29 10:43:49.000,USER320500637969450334687232,"USER3205342,USER320500637969450334687232",,（苏苏张）应急询笔检〔2024〕414号,FILE320500870960491319529473,,3,,"0","0",0,"414","0",FILE320500867425738473607168,,"0","1",EP320500867410713038032896,"320500",,"0",2024-08-29 09:26:04.000,E,"2024","0","0","320500",i,f69338d5-5e4c-11ef-bd47-fa163e11a32f,"1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320585842419186322903040,ws10003,EA320585840185293955928064,,USER320500282818108480032768,"320585030500",2024-06-11 15:13:06.000,2024-06-12 12:45:19.000,USER320500282818108480032768,"USER320500282818108480032768,USER320585454935807166255104",,（苏苏太）应急现记〔2024〕368号,FILE320585842706992110768129,,1,,"0","0",0,"368","0",FILE320585842419186511646720,,"0","1",EP320585674612650021228544,"320500",,"0",2024-06-12 10:16:45.000,,"2024","0","0","320500",i,"91a7a691-2814-11ef-bd47-fa163e11a32f","1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320500727826272490622976,ws1004019,LA320500713377364867813376,,USER3205207,"320507540000",2023-07-31 10:01:47.000,2023-07-31 14:44:52.000,USER3205207,"USER320500327488270776668160,USER3205207",,（苏苏相望）应急回〔2023〕216号,FILE320500727883403927490560,,1,,"1","0",0,"216","0",FILE320500727826273207848960,,"0","1",EP3205001639666820647227510,"320500",,"0",2023-07-31 13:48:48.000,L,"2023","0","0","320500",i,"1ffe1eb5-2fc3-11ee-bd47-fa163e11a32f","1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320500731505841911369728,ws10084,LA320500718845032974520320,,USER320500652446139852787712,"320583480000",2023-08-10 13:43:05.000,2023-08-10 14:45:00.000,USER320500283063522940686336,"USER320500283063522940686336,USER320500652446139852787712",,（苏苏昆千）应急信〔2023〕,FILE320500731505842578264064,,2,,"1","0",0,,"0",FILE320500731505842536321024,,"0","0",EP3205001639666805786208818,"320500",,"0",,L,"2023","0","0","320500",i,c7319ee7-379e-11ee-bd47-fa163e11a32f,"1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320581582223024917319680,ws10059,LA320581570986834968973312,,USER320500284027517067595776,"320581530000",2022-06-24 15:06:27.000,2022-07-04 12:56:31.000,USER320500320147390591930368,"USER320500284027517067595776,USER320581550321759534977024",,（苏苏常沙）应急法审〔2022〕331号,FILE320581582223025227698176,,1,,"1","0",0,"331","0",FILE320581582223025219309568,,"0","0",EP320581569182250768273408,"320500",,"0",,L,"2022","0","0","320500",i,"4e122461-fbbb-11ec-8131-fa163e11a32f","1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320500696356512922079232,ws10002,PE320500696356508648083456,,USER320500686252810999697408,"320507560000",2023-05-05 13:52:12.000,2023-05-18 10:32:09.000,USER320500441188450238992384,"USER320500686252810999697408,USER320500364053652182142976",,（苏苏相埭）应急检查〔2023〕494号,FILE320500696356513668665344,,2,,"1","0",0,"494","0",FILE320500696356513647693824,,"0","0",,"320500",,"0",,,"2023","0","0","320500",i,"7cbe48eb-eb66-11ed-bd47-fa163e11a32f","1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320500500601913876680704,ws10046,LA320500472324639838703616,,fc5d65dd-21ca-47b1-8fff-7c9a3dc12a77,"320509060100",2021-11-11 09:33:18.000,2021-11-22 10:16:15.000,USER320500434292800247304192,"USER320500447708793308975104,fc5d65dd-21ca-47b1-8fff-7c9a3dc12a77",,（苏苏江平）应急结〔2021〕403号,FILE320500500601914501632000,,2,,"1","0",0,"403","0",FILE320500500601914484854784,,"0","0","067f4267-ddd3-481a-8013-5b13f7675b1e","320500",,"0",,L,"2021","0","0","320500",i,bea38374-4310-11ec-b626-fa163e11a32f,"1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320500693750295880011776,ws10002,PE320500693750292868501504,,USER320500635420755265327104,"320509010200",2023-04-28 09:16:01.000,2023-05-18 10:30:10.000,c65d0b80-cb46-446f-833f-8a077054f7a6,"293a7dee-0af6-408a-bf87-a8c4f7a58d58,USER320500635420755265327104",,（苏苏江）应急检查〔2023〕721号,FILE320500693750296425271296,,2,,"1","0",0,"721","0",FILE320500693750296404299776,,"0","0",,"320500",,"0",,,"2023","0","0","320500",i,"547c01ce-e5e6-11ed-bd47-fa163e11a32f","1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320500360722237570945024,ws10006,ER320500347412571013255168,ER320500347412571013255168,,"320582030000",2020-10-21 09:41:25.000,2021-07-30 17:54:13.000,USER3205343,"USER3205341,USER3205343",,（苏苏张）应急复查〔2020〕410号,FILE320500391529648141373441,,1,,"0","0",0,"410","0",FILE320500360722313768865792,,"0","1","0e50622096ac11e6bd216c92bf2ec170","320500",,"0",2021-01-14 09:59:03.000,,"2020","0","0","320500",i,"2078a3fd-b305-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320585639123216001929216,ws10016,EA320585639040667753910272,,USER320585475714756330655744,"320585480000",2022-11-28 15:27:30.000,2023-01-18 11:10:19.000,USER320585475714756330655744,"USER320585391606113004425216,USER320585475714756330655744",,（苏苏太高）应急询笔检〔2022〕94号,FILE320585654276184871276544,,4,,"0","0",0,"94","0",FILE320585639124799330717696,,"0","1",EP3205001639666798048199137,"320500",,"0",2023-01-09 10:59:59.000,E,"2022","0","0","320500",i,cbdfb7a0-9751-11ed-bd47-fa163e11a32f,"1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320506538365088030003200,ws10015,EA320506538359846504763392,,USER3205166,"320506490000",2022-02-23 14:30:41.000,2022-04-01 08:07:52.000,USER3205170,"USER3205166,USER3205162",,（苏苏吴甪）应急询检〔2022〕8号,FILE320506538365090328481792,,1,,"1","0",0,"8","0",FILE320506538365090303315968,,"0","0",EP3205001639666733173115117,"320500",,"0",,E,"2022","0","0","320500",i,d4956e41-a6dc-11ec-8131-fa163e11a32f,"1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320585456922731716284416,ws10062,LA320585451318884587278336,,USER3205406,"320585420000",2021-07-13 20:47:50.000,2021-09-14 16:52:24.000,USER3205405,"USER3205406,USER3205407",,（苏苏太浏）应急告〔2021〕21号,FILE320585456925026675855360,,1,,"1","0",0,"21","0",FILE320585456925026654883840,,"0","0","3f08e0b8dd7711e7bbd0b083feb9258c","320500",,"0",,L,"2021","0","0","320500",i,e10fd2a9-e4c4-11eb-bca6-fa163e11a32f,"1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320500604316726498168832,ws10002,PE320500604316498537746432,,USER320500283044820845334528,"320583490000",2022-08-24 14:18:56.000,2022-08-24 15:55:11.000,USER320500426083864759242752,"USER320500283044820845334528,USER320500283044230257971200",,（苏苏昆花）应急检查〔2022〕1534号,FILE320500604316727051816960,,2,,"1","0",0,"1534","0",FILE320500604316727030845440,,"0","0",,"320500",,"0",,,"2022","0","0","320500",i,"7d1671ba-23ce-11ed-8131-fa163e11a32f","1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320506829677152348672000,ws10003,EA320506829637352342163456,,USER3205168,"320506490000",2024-05-07 11:20:49.000,2024-05-07 16:45:37.000,USER3205168,"USER3205168,USER3205167",,（苏苏吴甪）应急现记〔2024〕339号,FILE320506829713473628803073,,1,,"0","0",0,"339","0",FILE320506829677152885542912,,"0","1",caf57a8e9ce011e6bd216c92bf2ec170,"320500",,"0",2024-05-07 13:45:08.000,,"2024","0","0","320500",i,"8dc1fd0d-0c94-11ef-bd47-fa163e11a32f","1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320500599546295127904256,ws10002,PE320500599546289822109696,,"293a7dee-0af6-408a-bf87-a8c4f7a58d58","320509010600",2022-08-11 10:22:57.000,2022-08-11 11:55:12.000,"0effa5bb-7711-488c-916c-c23830a77bfd","293a7dee-0af6-408a-bf87-a8c4f7a58d58,d50170fe-3175-4ec7-83c0-a108f4629da1",,（苏苏江）应急检查〔2022〕1174号,FILE320500599546295606054912,,2,,"1","0",0,"1174","0",FILE320500599546295572500480,,"0","0",,"320500",,"0",,,"2022","0","0","320500",i,"56bc0752-1997-11ed-8131-fa163e11a32f","1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS3205001030066586800623616,ws1004007,LA3205001029793856176001024,,USER320500635506704934506496,"320509010700",2025-11-11 10:36:53.000,2025-11-12 10:41:24.000,USER320500635506704934506496,"USER320500635506704934506496,USER320500635470099045683200",,（苏苏江）应急回〔2025〕74-3号,FILE3205001030412862780084224,,1,,"1","0",0,"74-3","0",FILE3205001030066587417186304,,"0","1",EP3205001029778285480906752,"320500",,"0",2025-11-12 09:32:52.000,L,"2025","0","0","320500",i,b4dc6823-bf1e-11f0-b4a9-fa163e11a32f,"1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320581839860561129771008,ws10034,LA320581807264957065334784,,USER320500284027517067595776,"320581530000",2024-06-04 13:46:03.000,2024-06-06 15:45:18.000,USER320581784718913693814784,"USER320500284027517067595776,USER320581664827658588131328",,（苏苏常沙）应急罚〔2024〕90号,FILE320581839860606554083328,,3,,"1","0",0,"90","0",FILE320581839860606516334592,,"0","0",EP320500390869217999589376,"320500",,"0",,L,"2024","0","0","320500",i,"6b3db633-2294-11ef-bd47-fa163e11a32f","1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320500568074912527290368,ws1004019,LA320500560474305956155392,,USER320500362889150149431296,"320507560000",2022-05-16 14:06:55.000,2022-05-24 12:54:32.000,USER320500362889150149431296,"USER320500362889150149431296,USER320500362889373047328768",,（苏苏相埭）应急回〔2022〕95号,FILE320500570930736991834113,,1,,"1","0",0,"95","0",FILE320500568074912971886592,,"0","1",,"320500",,"0",2022-05-24 11:14:56.000,L,"2022","0","0","320500",i,"3166b7cf-d53a-11ec-8131-fa163e11a32f","1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320506830824914402414592,ws10053,LA320506815517764969041920,,USER320500281384838831804416,"320506430000",2024-05-10 15:22:03.000,2024-07-05 19:46:10.000,USER3205144,"USER3205144,USER320500281384838831804416",,（苏苏吴东）应急调查〔2024〕49号,FILE320506832278197641940992,,3,,"0","0",0,"49","0",FILE320506832278197570637824,,"0","0",EP3205001639666934053364911,"320500",,"0",,L,"2024","0","0","320500",i,"87bf9d14-3af0-11ef-bd47-fa163e11a32f","1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320581698122420149555200,ws10003,EA320581698118919692488704,,USER320500325648818236297216,"320581560000",2023-05-10 10:49:17.000,2023-05-18 10:44:51.000,USER320500325648818236297216,"USER320500325649693432352768,USER320500325648818236297216",,（苏苏常高）应急现记〔2023〕912号,FILE320581698159077020143616,,1,,"0","0",0,"912","0",FILE320581698122421953105920,,"0","1",EP3205001639666732950101434,"320500",,"0",2023-05-10 13:14:56.000,E,"2023","0","0","320500",i,"50e7d7c3-ef54-11ed-bd47-fa163e11a32f","1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320506565578842664603648,ws10047,LA320506525250775157313536,,USER320506414121550795509760,"320506580000",2022-05-09 16:48:25.000,2022-05-09 19:54:41.000,USER320506477891957788512256,"USER320506414121550795509760,USER320506477891957788512256",,（苏苏吴）应急案〔2022〕45号,FILE320506565578842987565056,,1,,"0","0",0,"45","0",FILE320506565578842979176448,,"0","0",,"320500",,"0",,L,"2022","0","0","320500",i,"79b2e4b4-cfb9-11ec-8131-fa163e11a32f","1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320500768397041926672384,ws10030,LA320500761937690823233536,,USER320500281765882139512832,"320582410000",2023-11-20 08:55:32.000,2023-11-21 10:43:43.000,USER320500475723123908415488,"USER320500281766324076548096,USER320500281765882139512832",,（苏苏张凤）应急处呈〔2023〕578号,FILE320500768397180913324032,,2,,"1",-1,0,"578","0",FILE320500768397180795883520,,"0","0",EP320500761924806256889856,"320500",,"0",,L,"2023","0","0","320500",i,a125301c-87c5-11ee-bd47-fa163e11a32f,"1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320500340451227055689728,ws10005,EA320500340446253974294528,EC320500340451226925666304,,"320507510000",2020-08-26 11:11:39.000,2020-08-26 11:12:14.000,,"USER3205201,USER320500324474357579517952",,（苏苏相澄）应急责改〔2020〕123号,FILE320500340451227403816960,,1,,"0",-1,0,"123","0",FILE320500340451227395428352,,"0","0","6f0739e8dd7111e7bbd0b083feb9258c","1",,"0",,,,"0","0","320500",u,beb90c76-b303-11eb-bca6-fa163e11a32f,"1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320500504962494746333184,ws10030,LA320500498141155263778816,,USER320500432192000452726784,"320583420000",2021-11-23 10:20:42.000,2021-12-06 17:18:59.000,USER320500428557712628912128,"USER320500432191718444503040,USER320500432192000452726784",,（苏苏昆开）应急处呈〔2021〕604号,FILE320500504962990806667264,,1,,"1","0",0,"604","0",FILE320500504962990756335616,,"0","0","9fd11b2e-cb1c-46b5-be90-b96053a4689e","0",,"0",,L,"2021","0","0","320500",i,c025bc64-4c7e-11ec-83db-fa163e11a32f,"1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320500731117291613196288,ws1004018,LA320500703556369076195328,,USER320500667006349623693312,"320582420000",2023-08-09 11:59:07.000,2023-08-14 15:44:38.000,USER320500667006349623693312,"USER320500667006349623693312,USER320500667003211072147456",,（苏苏张塘）应急回〔2023〕287号,FILE320500732959088278769665,,1,,"1","0",0,"287","0",FILE320500732957153949650944,,"0","1",EP320500703534372711567360,"320500",,"0",2023-08-14 13:57:45.000,L,"2023","0","0","320500",i,"9d066343-36d5-11ee-bd47-fa163e11a32f","1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320505707963669182418944,ws10005,EA320505707606752878661632,EC320505707963668620382208,USER3205065,"320505030000",2023-06-06 14:34:53.000,2023-06-19 15:40:23.000,USER3205086,"USER3205065,USER3205086",,（苏苏高）应急责改〔2023〕105号,FILE320505712659142124244992,,2,,"1","0",0,"105","0",FILE320505707963669832536064,,"0","1",EP3205001639666895017319353,"320500",,"0",2023-06-19 13:33:01.000,E,"2023","0","0","320500",i,c7914c7f-048b-11ee-bd47-fa163e11a32f,"1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320581589473767487442944,ws10002,PE320581589473757173649408,,USER320500325650801076736000,"320581560000",2022-07-14 15:18:19.000,2022-07-14 17:53:50.000,USER320581551776771201044480,"USER320500325649255928696832,USER320500325650801076736000",,（苏苏常高）应急检查〔2022〕1179号,FILE320581589473767982370816,,2,,"1","0",0,"1179","0",FILE320581589473767973982208,,"0","0",,"320500",,"0",,,"2022","0","0","320500",i,"0d4839f6-0398-11ed-8131-fa163e11a32f","1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS3205051070714358897577984,ws10003,EA3205051070373807316799488,,d2111a4402df4163ab0246f1a797586e,"320583030300",2026-03-03 14:36:37.000,2026-03-03 16:39:05.000,d2111a4402df4163ab0246f1a797586e,"d2111a4402df4163ab0246f1a797586e,USER3205371,USER3205377",,（苏苏昆）应急现记〔2026〕242号,FILE3205051070718273806405632,,4,,"0","0",0,"242","0",FILE3205051070718273638633472,,"0","0",b0e6ebf5-be57-4953-b603-87a53dd11290,"320500",,"0",,,"2026","0","0","320500",i,"357f5b2b-1721-11f1-baf2-fa163e11a32f","1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320506740952408275816448,ws10003,EA320506740950190759874560,,USER3205130,"320506030000",2023-09-05 15:20:22.000,2023-09-05 19:44:08.000,USER3205120,"USER3205120,USER3205130,USER3205119",,（苏苏吴）应急现记〔2023〕1293号,FILE320506740979809764511745,,1,,"0","0",0,"1293","0",FILE320506740952410087755776,,"0","1",EP3205001639666783767181849,"320500",,"0",2023-09-05 17:09:14.000,E,"2023","0","0","320500",i,"1331de08-4c0d-11ee-bd47-fa163e11a32f","1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320506593740974144884736,ws10002,PE320506593740940108107776,,USER320506456519439991443456,"320506540000",2022-07-26 09:54:41.000,2022-07-26 12:53:34.000,USER320506432866411614834688,"USER320506456517968126283776,USER320506456519439991443456",,（苏苏吴金）应急检查〔2022〕703号,FILE320506593740974664978432,,1,,"1","0",0,"703","0",FILE320506593740974652395520,,"0","0",,"320500",,"0",,,"2022","0","0","320500",i,f1bc1077-0d04-11ed-8131-fa163e11a32f,"1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320585672440332280926208,ws10059,LA320585670937105773367296,,USER320585581169019776667648,"320585030200",2023-02-28 13:57:50.000,2023-03-01 13:42:03.000,USER320585479284006546837504,"USER320585581169019776667648,USER320585454934598560780288",,（苏苏太）应急法审〔2023〕24号,FILE320585672734086384586752,,2,,"1","0",1,"24","0",FILE320585672734086367809536,,"0","0",,"320500",,"0",,,,"0","0","320500",i,"9250c380-b789-11ed-bd47-fa163e11a32f","1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320581901779454538289152,ws10048,LA320581872839543915548672,,USER320505467259930714312704,"320581450000",2024-11-22 10:29:39.000,2024-11-22 10:29:39.000,USER320505467259930714312704,"USER320505467259930714312704,USER320500283961840315142144",,（苏苏常碧）应急〔2024〕491号,FILE320581901779460309651456,,3,,"0","0",0,"491","0",FILE320581901779460284485632,,"0","0",EP320581597020447149658112,"320500",,"0",,L,"2024","0","0","320500",i,a8a266a3-a8f3-11ef-b4a9-fa163e11a32f,"1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320500721760689701523456,ws10047,LA320500391266081240518656,,USER3205333,"320582030000",2023-07-14 16:19:19.000,2023-07-14 17:45:12.000,USER3205333,"USER3205333,USER320500356819450235719680",,（苏苏张）应急案〔2021〕7号,FILE320500721760690393583616,,1,,"0","0",0,"7","0",FILE320500721760690360029184,,"0","0",EP320500390870911059759104,"320500",,"0",,L,"2021","0","0","320500",i,"51cfa26d-2267-11ee-bd47-fa163e11a32f","1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320500493414796645896192,ws10053,LA320500476683333829398528,,USER320500283035291365675008,"320583050000",2021-10-22 13:34:16.000,2021-11-10 10:00:52.000,b36b495b72784403923adcdb2094868d,"USER320500283035291365675008,b36b495b72784403923adcdb2094868d,USER320500283035562691006464",,（苏苏昆）应急调查〔2021〕431号,FILE320500493414797925158912,,4,,"0",-1,0,"431","0",FILE320500493414797908381696,,"0","0",DDABD165-67E5-4260-9A3A-5684416E2638,"320500",,"0",,L,"2021","0","0","320500",i,"705a76f7-3359-11ec-b626-fa163e11a32f","1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320500697810898907041792,ws10006,ER320500696662222511804416,ER320500696662222511804416,USER320500427413193543913472,"320583470000",2023-05-09 14:11:24.000,2023-05-24 11:41:03.000,USER320500427413193543913472,"USER320500427413047322087424,USER320500427413193543913472",,（苏苏昆张）应急复查〔2023〕630号,FILE320500703185713981558785,,1,,"1","0",0,"630","0",FILE320500697810899469078528,,"0","1",EP320500696655940010643456,"320500",,"0",2023-05-24 10:09:00.000,E,"2023","0","0","320500",i,"50adc1bc-ef54-11ed-bd47-fa163e11a32f","1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS3205811010826792040140800,ws10006,ER3205811004386371067973632,ER3205811004386371067973632,USER320505405006808139173888,"320581470000",2025-09-19 08:24:49.000,2025-09-19 09:42:18.000,USER320500360121939815043072,"USER320505405006808139173888,USER320505421611231728635904",,（苏苏常海）应急复查〔2025〕521号,FILE3205811010826792446988288,,1,,"1","0",0,"521","0",FILE3205811010826792438599680,,"0","0",EP320581503597059727691776,"320500",,"0",,E,"2025","0","0","320500",i,f447c261-9578-11f0-b4a9-fa163e11a32f,"1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320500484676331280273408,ws10003,EA320500484304541764816896,,USER320500428136031364059136,"320583520000",2021-09-28 10:50:43.000,2021-10-18 14:27:19.000,USER320500428136031364059136,"USER320500428135834630230016,USER320500428136031364059136",,（苏苏昆陆）应急现记〔2021〕1662号,FILE320500488740233165148161,,1,,"0","0",0,"1662","0",FILE320500484676331854893056,,"0","1","3acbe70c-d9aa-4076-9e59-f899d84d42b9","320500",,"0",2021-10-09 15:59:13.000,E,"2021","0","0","320500",i,"7b0da7c3-207d-11ec-bc7f-fa163e11a32f","1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS3205001022888995782135808,ws10005,EA3205001022466288422752256,EC3205001022888995203321856,USER320500488392862963077120,"320509100100",2025-10-22 15:15:42.000,2025-10-23 12:41:42.000,USER320500789514772524568576,"USER320500488392862963077120,USER320500789514772524568576",,（苏苏江震）应急责改〔2025〕750号,FILE3205001023186280537657345,,2,,"1","0",0,"750","0",FILE3205001022888996272869376,,"0","1",EP3205001639666775060170958,"320500",,"0",2025-10-23 10:57:00.000,E,"2025","0","0","320500",i,"683cd969-af67-11f0-b4a9-fa163e11a32f","1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320500822849194896134144,ws10002,PE320500822849187296055296,,USER320500483317590077214720,"320582030000",2024-04-18 15:08:57.000,2024-04-18 16:40:43.000,USER3205352,"USER3205331,USER320500483317590077214720",,（苏苏张）应急检查〔2024〕331号,FILE320500822849195391062016,,1,,"1","0",0,"331","0",FILE320500822849195365896192,,"0","0",,"320500",,"0",,,"2024","0","0","320500",i,"68319085-fda4-11ee-bd47-fa163e11a32f","1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320500573169946939363328,ws1004007,LA320500573069580415537152,,USER320500283008786635952128,"320583060000",2022-05-30 15:32:46.000,2022-06-01 10:54:40.000,USER320500283008786635952128,"USER320500283008786635952128,USER3205373",,（苏苏昆）应急回〔2022〕326号,FILE320500573801131327623169,,1,,"1","0",0,"326","0",FILE320500573169947581091840,,"0","1",EP3205001639666829338238337,"320500",,"0",2022-06-01 09:20:51.000,L,"2022","0","0","320500",i,"82f0ca7c-e03a-11ec-8131-fa163e11a32f","1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320500501038821337468928,ws10046,LA320500485475664179236864,,USER3205350,"320582120000",2021-11-12 14:29:25.000,2021-11-22 10:16:34.000,USER3205360,"USER3205341,USER3205350",,（苏苏张）应急结〔2021〕601号,FILE320500501039084630708224,,1,,"1","0",0,"601","0",FILE320500501039083850567680,,"0","0",EP320500408291665086779392,"320500",,"0",,L,"2021","0","0","320500",i,e8d4f088-43d9-11ec-b626-fa163e11a32f,"1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320581628995890975084544,ws10059,LA320581615212194874789888,,USER320500379286073525669888,"320581030000",2022-10-31 16:45:08.000,2022-10-31 19:53:45.000,USER320500379286073525669888,"USER320500379286073525669888,USER320581552061599054041088",,（苏苏常）应急法审〔2022〕770号,FILE320581628995891717476352,,1,,"0",-1,0,"770","0",FILE320581628995891683921920,,"0","0",EP3205001639666739318126527,"320500",,"0",,L,"2022","0","0","320500",i,bb73b7dd-593d-11ed-8131-fa163e11a32f,"1","2026-03-12 01:00:09",,,,,,,,,苏州市
