"主键id","鉴定依据:1 民标 2 危标 3 工标 4 完标 5 其他","委托日期,2011-12-22 00:00:00","建筑地址,金筑街588号","鉴定机构","图斑ID,3205080016109","区域名称 姑苏","房屋类型,示例：1","鉴定报告访问地址","报告文件2","鉴定类型:1 安全性鉴定 2 危房性鉴定 3 其他","是否解危 1 已解危， !=1 未解危","鉴定结论","正式鉴定日期,2011-12-27 00:00:00","建筑名称","街道名称,示例：白洋湾街道","报告生成日期,2011-12-27 13:40:44","房间号码","区域ID,示例：320508","报告编号,示例：苏房安鉴[2011]金咨B字第10号","项目名称,示例：金筑街588号","街道ID","creator","create_time","updater","update_time","tenant_id","deleted"
1990715814985240577,"1","2025-04-08 00:00:00",碧溪镇新港路128号4幢,江苏省建筑工程质量检测中心有限公司,"3205810101942",常熟,"1",http://218.4.84.173:8003\fileAnnexes/8bdc79fa-97bd-46f7-8002-3e12a67cd56e/20250519/wu_1irj3l3r314j11onmdgs1hd4s7p8.pdf,"","1","",Bsu,"",常熟市碧溪街道浒浦新港路128号2幢(常熟市江河堤闸养护有限公司办公楼),碧溪街道,"2025-05-17 00:00:00","","320581",【常熟】苏鉴字第012号2500490,常熟市碧溪街道浒浦新港路128号2幢(常熟市江河堤闸养护有限公司办公楼),"",,2025-11-18 17:36:50.661,,2025-11-18 17:36:50.661,,0
1990715948867424257,"1","2024-10-25 00:00:00",西弄街39号常熟市浒浦中学39号1幢,江苏省建筑工程质量检测中心有限公司,"3205810098182",常熟,"1",http://218.4.84.173:8003\fileAnnexes/8bdc79fa-97bd-46f7-8002-3e12a67cd56e/20250115/wu_1ihk0dsp6r11h28olhgmnhap8.pdf,"","1","",Csu,"",苏州市常熟市碧溪街道西弄街39号房屋（常熟市浒浦学校体育馆）,碧溪街道,"2025-01-14 00:00:00","","320581",【常熟】苏鉴字第012号2401467,苏州市常熟市碧溪街道西弄街39号房屋（常熟市浒浦学校体育馆）,"",,2025-11-18 17:37:22.581,,2025-11-18 17:37:22.581,,0
1990716001220726786,"3","2023-12-11 00:00:00",江苏省常熟市长青路16号,常州市建筑科学研究院集团股份有限公司,"3205810379138",常熟,"1",http://218.4.84.173:8003\fileAnnexes/2deac5e3-7999-4e80-959a-2b2123dcfc3f/20240202/wu_1hlka1puj19of38p10bv69d1sph8.pdf,"","1","",三,"",苏州圣特斯智能装备有限公司1#车间房屋鉴定,"","2024-01-25 00:00:00","","320581","",苏州圣特斯智能装备有限公司1#车间房屋鉴定,"",,2025-11-18 17:37:35.063,,2025-11-18 17:37:35.063,,0
1990716041993555970,"1","2024-01-02 00:00:00",兴港路39号13幢,江苏省建筑工程质量检测中心有限公司,"3205810158229",常熟,"1",http://218.4.84.173:8003\fileAnnexes/8bdc79fa-97bd-46f7-8002-3e12a67cd56e/20240228/wu_1hnmo3vg33291v25sakqb16j48.pdf,"","1","","","",常熟经济技术开发区兴港路39号13幢钢材仓库（9-18）/（A-G）轴局部区域结构安全性检测鉴定,碧溪街道,"2024-02-07 00:00:00","","320581",【常熟】苏鉴字第012号2400068,常熟经济技术开发区兴港路39号13幢钢材仓库（9-18）/（A-G）轴局部区域结构安全性检测鉴定,"",,2025-11-18 17:37:44.783,,2025-11-18 17:37:44.783,,0
1990716181294780417,"1","2025-09-25 00:00:00",望虞东路90号9幢,联检（江苏）科技股份有限公司,"3205810118455",常熟,"1",http://218.4.84.173:8003\fileAnnexes/2deac5e3-7999-4e80-959a-2b2123dcfc3f/20251113/wu_1j9tthaqd11ek1j4b1sg311mo1e038.pdf,"","1","",bu,"",常熟水利枢纽-实训基地,海虞镇,"2025-10-25 00:00:00","","320581","",常熟水利枢纽-实训基地,"",,2025-11-18 17:38:17.996,,2025-11-18 17:38:17.996,,0
2005452650240512002,"1","2023-01-16 00:00:00",金庭镇石公村,苏州市建设工程质量检测中心有限公司,"3205060207776",吴中,"2","","","1","",Asu,"",吴中区金庭林芸舍民宿,金庭镇,"2023-04-10 00:00:00","","320506",【吴中】苏鉴字第001号2300096,吴中区金庭林芸舍民宿,"",,2025-12-29 09:35:45.982,,2025-12-29 09:35:45.982,,0
1990974709922172929,"2","2022-03-30 00:00:00",永宁路168号8幢,"","3205810554895",常熟,"1",http://218.4.84.173:8199/img/survey/5/survey-ad724c38-422f-4042-abc0-a29bacbba367.pdf,"","2","1",C,"",常熟市尚湖中心小学老教学楼,尚湖镇,"","","",建科鉴定22020631,常熟市尚湖中心小学老教学楼,"",,2025-11-19 10:45:36.024,,2025-11-19 10:45:36.024,,0
2005452652308303874,"1","2024-10-17 00:00:00",苏州市吴中区木渎镇花苑东路726号3幢,江苏省建筑工程质量检测中心有限公司,"3205060045842",吴中,"1","","","1","","","",苏州市吴中区木渎镇花苑东路726号3幢13~21层区域(苏州博尼洛酒店管理有限公司)主要承重构件,"","2024-12-19 00:00:00","","320506",【吴中】苏鉴字第012号2401404,苏州市吴中区木渎镇花苑东路726号3幢13~21层区域(苏州博尼洛酒店管理有限公司)主要承重构件,"",,2025-12-29 09:35:46.475,,2025-12-29 09:35:46.475,,0
1990975414825291778,"1","2024-08-15 00:00:00",九里大街-30号,苏州市建设工程质量检测中心有限公司,"3205810081606",常熟,"1",http://218.4.84.173:8003\fileAnnexes/3a652cab-fc4d-4257-84d4-8caabd1b1399/20240820/wu_1i5msnd7gfhdae8ijk19gr4lp8.pdf,"","1","",Csu,"",常熟市人民法院辅助用房,"","2024-08-20 00:00:00","","320581",【常熟】苏鉴字第001号2400937,常熟市人民法院辅助用房,"",,2025-11-19 10:48:24.086,,2025-11-19 10:48:24.086,,0
1990975438602801153,"1","2025-04-02 00:00:00",青墩塘路189号,江苏省建筑工程质量检测中心有限公司,"3205810434111",常熟,"1",http://218.4.84.173:8003\fileAnnexes/8bdc79fa-97bd-46f7-8002-3e12a67cd56e/20250630/wu_1iuv7np5n1m6m1o62lhk18pl13if8.pdf,"","1","",Bsu,"",常熟市青墩塘路地块(原常熟路桥公司办公场所)更新项目6号房屋,琴川街道,"2025-05-27 00:00:00","","320581",【常熟】苏鉴字第012号2500668,常熟市青墩塘路地块(原常熟路桥公司办公场所)更新项目6号房屋,"",,2025-11-19 10:48:29.755,,2025-11-19 10:48:29.755,,0
1990975472060764162,"1","2022-10-19 00:00:00",江苏省苏州市常熟市新世纪大道77号凤凰城负1楼,江苏煜顺工程检测技术服务有限公司,"3205810225768",常熟,"1",http://218.4.84.173:8003\fileAnnexes/4a8402ad-ab19-47f7-a5cc-482f5664a368/20230106/wu_1gm2ep1nqocj1t8ehrd1img1eno8.pdf,"","1","0",bu,"",美丽华凤凰商业中心千家惠超市范围内局部结构构件安全性检测鉴定,"","2022-12-16 00:00:00","","320581",【常熟】苏鉴字第011号2200542,美丽华凤凰商业中心千家惠超市范围内局部结构构件安全性检测鉴定,"",,2025-11-19 10:48:37.733,,2025-11-19 10:48:37.733,,0
1990975525282287618,"1","2023-01-09 00:00:00",沙家浜路190号1幢,江苏建研建设工程质量安全鉴定有限公司,"3205810227040",常熟,"1",http://218.4.84.173:8003\fileAnnexes/c5820c81-e5fe-4e89-84f9-f40d9449218e/20230224/wu_1gq0meaf912ag17ceju61k3mhvm8.pdf,"","1","",bu,"",常熟亚泰汽车新建雪佛兰展厅,琴川街道,"2023-02-23 00:00:00","","320581",【常熟】苏鉴字第015号2300172,常熟亚泰汽车新建雪佛兰展厅,"",,2025-11-19 10:48:50.421,,2025-11-19 10:48:50.421,,0
2004125432507731971,"","2013-12-23 00:00:00",南环新村11幢601室,"","3205080085804",姑苏,"1","","","3","","","2013-12-26 00:00:00","","","2014-01-02 10:39:24","","320508",苏房安鉴[2014]改A字第5号,南环新村11幢601室,"",,2025-12-25 17:41:52.616,,2025-12-25 17:41:52.616,,0
2005452652312498177,"1","2025-03-25 00:00:00",丹桂路2,江苏省建筑工程质量检测中心有限公司,"3205060044040",吴中,"1","","","1","",Bsu,"",苏州市吴中区长桥街道丹桂路2号(吴中交警大队大队部4#办公用房及宿舍),长桥街道,"2025-04-01 00:00:00","","320506",【吴中】苏鉴字第012号2500306,苏州市吴中区长桥街道丹桂路2号(吴中交警大队大队部4#办公用房及宿舍),"",,2025-12-29 09:35:46.476,,2025-12-29 09:35:46.476,,0
2004125432511926274,"","2013-07-12 00:00:00",南环新村11幢2404室,"","3205080085804",姑苏,"1","","","3","","","2013-07-15 00:00:00","","","2013-07-15 10:59:14","","320508",苏房安鉴[2013]改A字第3253号,南环新村11幢2404室,"",,2025-12-25 17:41:52.617,,2025-12-25 17:41:52.617,,0
2004125432511926275,"","2013-07-04 00:00:00",南环新村11幢1404室,"","3205080085804",姑苏,"1","","","3","","","2013-07-05 00:00:00","","","2013-07-15 14:43:38","","320508",苏房安鉴[2013]改A字第3275号,南环新村11幢1404室,"",,2025-12-25 17:41:52.617,,2025-12-25 17:41:52.617,,0
2005452653608538115,"","2015-10-20 00:00:00",国宾花园271幢102室,"","3205710005250",园区,"1","","","3","","","","","","2015-10-20 15:54:24","","320571",苏房安鉴[2015]内改B字第2776号,国宾花园271幢102室,"",,2025-12-29 09:35:46.789,,2025-12-29 09:35:46.789,,0
1990975640806002690,"1","2023-07-13 00:00:00",勤丰路29号,常州市建筑科学研究院集团股份有限公司,"3205810208567",常熟,"1",http://218.4.84.173:8003\fileAnnexes/2deac5e3-7999-4e80-959a-2b2123dcfc3f/20230801/wu_1h6oadp3uvba1cdg18ql16ggkd8.pdf,"","1","","","",常熟市衡山路 208 号衡丰家园 13 幢 102～109 室,琴川街道,"2023-08-01 00:00:00","","320581",【常熟】苏鉴字第014号2301028,常熟市衡山路 208 号衡丰家园 13 幢 102～109 室,"",,2025-11-19 10:49:17.964,,2025-11-19 10:49:17.964,,0
1990975836864548866,"1","2025-08-28 00:00:00",汇文路2号,江苏省建筑工程质量检测中心有限公司,"3205810442183",常熟,"1",http://218.4.84.173:8003\fileAnnexes/8bdc79fa-97bd-46f7-8002-3e12a67cd56e/20251015/wu_1j7j8d1h4jsj9vp221sqbs228.pdf,"","1","",Bsu,"",常熟市汇文路2号(江苏省常熟中学) 大报告厅,琴川街道,"2025-09-30 00:00:00","","320581",【常熟】苏鉴字第012号2502040,常熟市汇文路2号(江苏省常熟中学) 大报告厅,"",,2025-11-19 10:50:04.708,,2025-11-19 10:50:04.708,,0
2004125432511926276,"","2013-07-03 00:00:00",南环新村11幢2008室,"","3205080085804",姑苏,"1","","","3","","","2013-07-05 00:00:00","","","2013-07-10 10:06:49","","320508",苏房安鉴[2013]改B字第4069号,南环新村11幢2008室,"",,2025-12-25 17:41:52.617,,2025-12-25 17:41:52.617,,0
1990976042750349314,"1","2024-12-09 00:00:00",海虞北路48-1号,江苏省建筑工程质量检测中心有限公司,"3205810225731",常熟,"1",http://218.4.84.173:8003\fileAnnexes/8bdc79fa-97bd-46f7-8002-3e12a67cd56e/20250221/wu_1ikj13hkrpmn1hk6uj1kig157k8.pdf,"","1","",Bsu,"",常熟市海虞北路48-1号1幢（中信大楼）,琴川街道,"2025-02-07 00:00:00","","320581",【常熟】苏鉴字第012号2401512,常熟市海虞北路48-1号1幢（中信大楼）,"",,2025-11-19 10:50:53.795,,2025-11-19 10:50:53.795,,0
1990976105065123842,"1","2024-03-05 00:00:00",常熟市金山路8号,江苏煜顺工程检测技术服务有限公司,"3205810650789",常熟,"1",http://218.4.84.173:8003\fileAnnexes/4a8402ad-ab19-47f7-a5cc-482f5664a368/20240402/wu_1hqek7ifs1uua1bck1aan1gncsod8.pdf,"","1","",Csu,"",金山路集贸市场检测鉴定,"","2024-03-19 00:00:00","","320581",【常熟】苏鉴字第011号2400306,金山路集贸市场检测鉴定,"",,2025-11-19 10:51:08.652,,2025-11-19 10:51:08.652,,0
1990976105069318145,"1","2025-01-09 00:00:00",江苏省常熟市金山路8号,江苏煜顺工程检测技术服务有限公司,"3205810650789",常熟,"1",http://218.4.84.173:8003\fileAnnexes/4a8402ad-ab19-47f7-a5cc-482f5664a368/20250313/wu_1im6h218g1a3lqrk1cc311n410e38.pdf,"","1","",Bsu,"",金山路集贸市场房屋加固后安全性鉴定,"","2025-02-20 00:00:00","","320581",【常熟】苏鉴字第011号2500198,金山路集贸市场房屋加固后安全性鉴定,"",,2025-11-19 10:51:08.653,,2025-11-19 10:51:08.653,,0
1990976119887794178,"2","2021-12-31 00:00:00",九华山路18号,"","3205810072530",常熟,"1",http://218.4.84.173:8199/img/survey/10/survey-ede2ef6c-c3e2-4c3f-ac0e-899c69fdcfde.pdf,"","2","1",C,"",兴隆塑料厂厂房2,琴川街道,"","","",建科鉴定21242955,兴隆塑料厂厂房2,"",,2025-11-19 10:51:12.186,,2025-11-19 10:51:12.186,,0
1990976223264804865,"1","2025-09-03 00:00:00",树园路111号16幢,江苏省建筑工程质量检测中心有限公司,"3205810645757",常熟,"1","","","1","","","",常熟市莫城街道树园路111号(常熟市城西水处理厂)变配电间,"","","","320581","",常熟市莫城街道树园路111号(常熟市城西水处理厂)变配电间,"",,2025-11-19 10:51:36.833,,2025-11-19 10:51:36.833,,0
1990976254675947522,"1","2025-09-03 00:00:00",桃园111号1幢,江苏省建筑工程质量检测中心有限公司,"3205810241615",常熟,"1","","","1","","","",常熟市莫城街道树园路111号(常熟市城西水处理厂)V型滤池,莫城街道,"","","320581","",常熟市莫城街道树园路111号(常熟市城西水处理厂)V型滤池,"",,2025-11-19 10:51:44.322,,2025-11-19 10:51:44.322,,0
1990976264029245441,"1","2025-09-03 00:00:00",树园路111号1幢,江苏省建筑工程质量检测中心有限公司,"3205810238970",常熟,"1","","","1","","","",常熟市莫城街道树园路111号(常熟市城西水处理厂)一期配电间,莫城街道,"","","320581","",常熟市莫城街道树园路111号(常熟市城西水处理厂)一期配电间,"",,2025-11-19 10:51:46.552,,2025-11-19 10:51:46.552,,0
1990976319947706369,"1","2025-09-03 00:00:00",树园路111号5幢,江苏省建筑工程质量检测中心有限公司,"3205810228498",常熟,"1","","","1","","","",常熟市莫城街道树园路111号(常熟市城西水处理厂)污水提升泵房,"","","","320581","",常熟市莫城街道树园路111号(常熟市城西水处理厂)污水提升泵房,"",,2025-11-19 10:51:59.884,,2025-11-19 10:51:59.884,,0
1990976329825292289,"3","2023-09-28 00:00:00",招商北路89号11幢,江苏煜顺工程检测技术服务有限公司,"3205810181033",常熟,"1",http://218.4.84.173:8003\fileAnnexes/4a8402ad-ab19-47f7-a5cc-482f5664a368/20231010/wu_1hcc20oupuam1e9312411fuu13ji8.pdf,"","1","",四,"",商管公司11#房屋安全性鉴定,"","2023-10-08 00:00:00","","320581",【常熟】苏鉴字第011号2301544,商管公司11#房屋安全性鉴定,"",,2025-11-19 10:52:02.239,,2025-11-19 10:52:02.239,,0
1990976356144549890,"","2025-09-03 00:00:00",树园路111号1幢,江苏省建筑工程质量检测中心有限公司,"3205810241640",常熟,"1","","","1","","","",常熟市莫城街道树园路111号(常熟市城西水处理厂)传达室1,莫城街道,"","","320581","",常熟市莫城街道树园路111号(常熟市城西水处理厂)传达室1,"",,2025-11-19 10:52:08.514,,2025-11-19 10:52:08.514,,0
1990976367674691585,"1","2025-09-03 00:00:00",常熟市树园路111号,江苏省建筑工程质量检测中心有限公司,"3205810228500",常熟,"1","","","1","","","",常熟市莫城街道树园路111号(常熟市城西水处理厂)变配电及鼓风机房,"","","","320581","",常熟市莫城街道树园路111号(常熟市城西水处理厂)变配电及鼓风机房,"",,2025-11-19 10:52:11.263,,2025-11-19 10:52:11.263,,0
1990976390097440770,"3","2024-10-21 00:00:00",徐家角路3号,苏州市建设工程质量检测中心有限公司,"3205810229872",常熟,"1",http://218.4.84.173:8003\fileAnnexes/3a652cab-fc4d-4257-84d4-8caabd1b1399/20241119/wu_1id1jkbil1qsr7o11rtub4e7lu8.pdf,"","1","",二,"",苏州佰骐电子材料有限公司1#车间1～10×A～J区域结构安全性鉴定,莫城街道,"2024-11-11 00:00:00","","320581",【常熟】苏鉴字第001号2401341,苏州佰骐电子材料有限公司1#车间1～10×A～J区域结构安全性鉴定,"",,2025-11-19 10:52:16.608,,2025-11-19 10:52:16.608,,0
1990976450268925954,"1","2025-09-03 00:00:00",树园路111号6幢,江苏省建筑工程质量检测中心有限公司,"3205810643064",常熟,"1","","","1","","","",常熟市莫城街道树园路111号(常熟市城西水处理厂)旋流沉砂池,"","","","320581","",常熟市莫城街道树园路111号(常熟市城西水处理厂)旋流沉砂池,"",,2025-11-19 10:52:30.955,,2025-11-19 10:52:30.955,,0
1990976455646023681,"1","2025-09-03 00:00:00",树园路111号18幢,江苏省建筑工程质量检测中心有限公司,"3205810236500",常熟,"1","","","1","","","",常熟市莫城街道树园路111号(常熟市城西水处理厂)加药间及配电间,"","","","320581","",常熟市莫城街道树园路111号(常熟市城西水处理厂)加药间及配电间,"",,2025-11-19 10:52:32.237,,2025-11-19 10:52:32.237,,0
1990976491234693121,"1","2025-09-03 00:00:00",树园路111号4幢,江苏省建筑工程质量检测中心有限公司,"3205810228499",常熟,"1","","","1","","","",常熟市莫城街道树园路111号(常熟市城西水处理厂)维修仓库车库,"","","","320581","",常熟市莫城街道树园路111号(常熟市城西水处理厂)维修仓库车库,"",,2025-11-19 10:52:40.721,,2025-11-19 10:52:40.721,,0
1991321450911535105,"1","2025-05-16 00:00:00",西环路717号,苏州恒信建设技术开发检测有限公司,"3205080003893",姑苏,"1",http://218.4.84.173:8003\fileAnnexes/cee3f9c2-81fe-4107-a32b-bb8cf2bc9dc2/20250712/wu_1ivu93s1cdmt1u12e5u13r815su8.pdf,"","1","",Bsu,"",残疾人康复训练中心1号房屋,吴门桥街道,"2025-06-15 00:00:00","","320508",【姑苏】苏鉴字第010号2501210,残疾人康复训练中心1号房屋,"",,2025-11-20 09:43:25.518,,2025-11-20 09:43:25.518,,0
1991321453985959937,"2","2023-09-26 00:00:00",南门路94号32-4号房屋,苏州苏房房屋安全鉴定中心有限责任公司,"3205080022832",姑苏,"1",http://218.4.84.173:8003\fileAnnexes/00a2232f-757d-4998-945c-f16e53534f77/20241212/wu_1iesaoa8m179o1mtfra3h016hb8.pdf,"","2","1",C,"",苏州市姑苏区南门路94号院内32-4号房屋,吴门桥街道,"2024-05-09 00:00:00","","320508",【姑苏】苏鉴字第018号2401084,苏州市姑苏区南门路94号院内32-4号房屋,"",,2025-11-20 09:43:26.251,,2025-11-20 09:43:26.251,,0
2005452653629509633,"","2020-07-17 00:00:00",国宾花园271幢202室,"","3205710005250",园区,"1","","","3","","","","","","2020-07-17 16:35:50","","320571",苏房安鉴[2020]意B内字第285号,国宾花园271幢202室,"",,2025-12-29 09:35:46.790,,2025-12-29 09:35:46.790,,0
2004125432511926277,"","2013-07-10 00:00:00",南环新村11幢206室,"","3205080085804",姑苏,"1","","","3","","","2013-07-12 00:00:00","","","2013-07-15 10:24:40","","320508",苏房安鉴[2013]改A字第3240号,南环新村11幢206室,"",,2025-12-25 17:41:52.618,,2025-12-25 17:41:52.618,,0
2004125432516120578,"","2013-07-30 00:00:00",南环新村11幢2405室,"","3205080085804",姑苏,"1","","","3","","","2013-08-01 00:00:00","","","2013-08-01 12:02:05","","320508",苏房安鉴[2013]改A字第3682号,南环新村11幢2405室,"",,2025-12-25 17:41:52.618,,2025-12-25 17:41:52.618,,0
1991321461070139394,"1","2024-03-20 00:00:00",姑苏区人民路239号,苏州苏房房屋安全鉴定中心有限责任公司,"3205080001355",姑苏,"1",http://218.4.84.173:8003\fileAnnexes/00a2232f-757d-4998-945c-f16e53534f77/20240326/wu_1hpstk89sqtore45dv1vcp13ms8.pdf,"","1","",au,"",姑苏区人民路239号苏纶厂房屋局部(负一层1/A-9～1/A-12×A-E～A-G轴线范围)局部鉴定,"","2024-03-25 00:00:00","","320508",【姑苏】苏鉴字第018号2400319,姑苏区人民路239号苏纶厂房屋局部(负一层1/A-9～1/A-12×A-E～A-G轴线范围)局部鉴定,"",,2025-11-20 09:43:27.940,,2025-11-20 09:43:27.940,,0
1991321467894272001,"1","2025-05-30 00:00:00",长吴路187号,苏州苏房房屋安全鉴定中心有限责任公司,"3205080023020",姑苏,"1",http://218.4.84.173:8003\fileAnnexes/00a2232f-757d-4998-945c-f16e53534f77/20250610/wu_1itbrjct818rp1lq91jrv1j471lud8.pdf,"","1","",Bsu,"",姑苏区长吴路187号友联中心区行政综合楼北区（3～1/14×H～1/L轴线范围）,吴门桥街道,"2025-06-09 00:00:00","","320508",【姑苏】苏鉴字第018号2500867,姑苏区长吴路187号友联中心区行政综合楼北区（3～1/14×H～1/L轴线范围）,"",,2025-11-20 09:43:29.567,,2025-11-20 09:43:29.567,,0
